path,emotion,dataset,original_split,split
Raw_Data/MELD/train/dia330_utt2.wav,happy,meld,train,train
Raw_Data/MELD/test/dia33_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia128_utt6.wav,disgust,meld,test,train
Raw_Data/MELD/train/dia288_utt12.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia646_utt18.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia189_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia955_utt1.wav,angry,meld,train,train
Raw_Data/MELD/train/dia207_utt13.wav,happy,meld,train,train
Raw_Data/MELD/train/dia456_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia167_utt12.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia111_utt13.wav,fear,meld,train,train
Raw_Data/MELD/train/dia206_utt1.wav,angry,meld,train,train
Raw_Data/MELD/train/dia12_utt10.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia657_utt14.wav,sad,meld,train,train
Raw_Data/MELD/dev/dia37_utt4.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia693_utt2.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia88_utt2.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia307_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia991_utt8.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia120_utt0.wav,happy,meld,test,train
Raw_Data/MELD/train/dia908_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia664_utt1.wav,sad,meld,train,train
Raw_Data/MELD/train/dia99_utt13.wav,happy,meld,train,train
Raw_Data/MELD/train/dia40_utt0.wav,angry,meld,train,train
Raw_Data/MELD/train/dia925_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia252_utt11.wav,sad,meld,test,train
Raw_Data/MELD/train/dia223_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia240_utt10.wav,surprise,meld,test,train
Raw_Data/MELD/dev/dia24_utt6.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia95_utt1.wav,happy,meld,test,train
Raw_Data/MELD/train/dia614_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia55_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia521_utt2.wav,sad,meld,train,train
Raw_Data/MELD/train/dia10_utt2.wav,angry,meld,train,train
Raw_Data/MELD/train/dia628_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia778_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia870_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia199_utt2.wav,happy,meld,train,train
Raw_Data/MELD/train/dia897_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia992_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia610_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia531_utt2.wav,fear,meld,train,train
Raw_Data/MELD/train/dia354_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia632_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia810_utt2.wav,fear,meld,train,train
Raw_Data/MELD/train/dia811_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia861_utt3.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia94_utt8.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia596_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia186_utt2.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia809_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia662_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia350_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia365_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia184_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia424_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia612_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia30_utt4.wav,angry,meld,dev,train
Raw_Data/MELD/train/dia121_utt5.wav,angry,meld,train,train
Raw_Data/MELD/train/dia500_utt1.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia34_utt6.wav,fear,meld,dev,train
Raw_Data/MELD/train/dia933_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia574_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia195_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia192_utt5.wav,disgust,meld,train,train
Raw_Data/MELD/test/dia154_utt6.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia978_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia499_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia657_utt11.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia714_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia241_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia179_utt2.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia128_utt3.wav,happy,meld,train,train
Raw_Data/MELD/train/dia571_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia158_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia58_utt16.wav,sad,meld,test,train
Raw_Data/MELD/train/dia237_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia537_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia372_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia717_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia508_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia234_utt1.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia337_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia236_utt5.wav,angry,meld,train,train
Raw_Data/MELD/test/dia174_utt6.wav,sad,meld,test,train
Raw_Data/MELD/dev/dia102_utt1.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia39_utt2.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia147_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia448_utt8.wav,angry,meld,train,train
Raw_Data/MELD/train/dia322_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia253_utt9.wav,fear,meld,train,train
Raw_Data/MELD/train/dia525_utt7.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia32_utt1.wav,happy,meld,test,train
Raw_Data/MELD/train/dia868_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia45_utt10.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia83_utt5.wav,angry,meld,test,train
Raw_Data/MELD/train/dia768_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia482_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia623_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia613_utt9.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia48_utt7.wav,sad,meld,dev,train
Raw_Data/MELD/train/dia279_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia43_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia878_utt0.wav,happy,meld,train,train
Raw_Data/MELD/test/dia188_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia635_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia508_utt12.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia6_utt0.wav,happy,meld,dev,train
Raw_Data/MELD/train/dia715_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia512_utt9.wav,fear,meld,train,train
Raw_Data/MELD/dev/dia54_utt1.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia70_utt9.wav,disgust,meld,test,train
Raw_Data/MELD/train/dia344_utt10.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia686_utt3.wav,angry,meld,train,train
Raw_Data/MELD/train/dia695_utt5.wav,angry,meld,train,train
Raw_Data/MELD/train/dia274_utt6.wav,angry,meld,train,train
Raw_Data/MELD/train/dia887_utt6.wav,angry,meld,train,train
Raw_Data/MELD/train/dia786_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia397_utt0.wav,angry,meld,train,train
Raw_Data/MELD/test/dia168_utt18.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia211_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia613_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia89_utt6.wav,happy,meld,train,train
Raw_Data/MELD/train/dia281_utt1.wav,happy,meld,train,train
Raw_Data/MELD/train/dia571_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia116_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia0_utt1.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia509_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia30_utt2.wav,fear,meld,dev,train
Raw_Data/MELD/test/dia111_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia184_utt9.wav,happy,meld,train,train
Raw_Data/MELD/train/dia148_utt2.wav,angry,meld,train,train
Raw_Data/MELD/train/dia184_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia670_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia119_utt12.wav,angry,meld,train,train
Raw_Data/MELD/train/dia799_utt0.wav,fear,meld,train,train
Raw_Data/MELD/train/dia900_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia679_utt16.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia193_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia274_utt10.wav,fear,meld,train,train
Raw_Data/MELD/train/dia1025_utt2.wav,angry,meld,train,train
Raw_Data/MELD/test/dia150_utt4.wav,sad,meld,test,train
Raw_Data/MELD/train/dia324_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia991_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia14_utt2.wav,happy,meld,test,train
Raw_Data/MELD/train/dia253_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia172_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia76_utt7.wav,sad,meld,train,train
Raw_Data/MELD/test/dia96_utt16.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia924_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia819_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia33_utt0.wav,fear,meld,train,train
Raw_Data/MELD/train/dia32_utt9.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia295_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia186_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia735_utt13.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia614_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia990_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia841_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia159_utt6.wav,happy,meld,train,train
Raw_Data/MELD/train/dia874_utt4.wav,sad,meld,train,train
Raw_Data/MELD/test/dia9_utt14.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia634_utt5.wav,sad,meld,train,train
Raw_Data/MELD/train/dia719_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia156_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia83_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia702_utt1.wav,sad,meld,train,train
Raw_Data/MELD/train/dia973_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia835_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia603_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia58_utt8.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia145_utt11.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia964_utt16.wav,sad,meld,train,train
Raw_Data/MELD/train/dia81_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia338_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia452_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia249_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia55_utt0.wav,sad,meld,dev,train
Raw_Data/MELD/train/dia1005_utt17.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia908_utt12.wav,happy,meld,train,train
Raw_Data/MELD/train/dia832_utt10.wav,happy,meld,train,train
Raw_Data/MELD/train/dia744_utt10.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia494_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia424_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1029_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia199_utt0.wav,sad,meld,train,train
Raw_Data/MELD/test/dia178_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia908_utt7.wav,angry,meld,train,train
Raw_Data/MELD/train/dia817_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia57_utt3.wav,fear,meld,train,train
Raw_Data/MELD/train/dia12_utt2.wav,disgust,meld,train,train
Raw_Data/MELD/test/dia199_utt14.wav,sad,meld,test,train
Raw_Data/MELD/train/dia479_utt7.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia508_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia287_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia108_utt8.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia874_utt8.wav,angry,meld,train,train
Raw_Data/MELD/test/dia154_utt0.wav,happy,meld,test,train
Raw_Data/MELD/test/dia208_utt8.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia261_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia802_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia671_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia841_utt12.wav,happy,meld,train,train
Raw_Data/MELD/train/dia634_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia44_utt6.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia331_utt4.wav,sad,meld,train,train
Raw_Data/MELD/train/dia810_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia63_utt11.wav,happy,meld,dev,train
Raw_Data/MELD/train/dia80_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia47_utt4.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia175_utt6.wav,happy,meld,test,train
Raw_Data/MELD/train/dia99_utt11.wav,angry,meld,train,train
Raw_Data/MELD/train/dia821_utt7.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia113_utt14.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia869_utt17.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia765_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia125_utt2.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia843_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia100_utt7.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia66_utt9.wav,happy,meld,train,train
Raw_Data/MELD/train/dia456_utt7.wav,angry,meld,train,train
Raw_Data/MELD/train/dia335_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia585_utt2.wav,sad,meld,train,train
Raw_Data/MELD/train/dia964_utt9.wav,angry,meld,train,train
Raw_Data/MELD/train/dia32_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia632_utt7.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia646_utt20.wav,angry,meld,train,train
Raw_Data/MELD/train/dia245_utt2.wav,happy,meld,train,train
Raw_Data/MELD/train/dia232_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia680_utt8.wav,happy,meld,train,train
Raw_Data/MELD/train/dia466_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia414_utt8.wav,happy,meld,train,train
Raw_Data/MELD/train/dia676_utt13.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia842_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia662_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia536_utt7.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia912_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia205_utt5.wav,disgust,meld,test,train
Raw_Data/MELD/dev/dia40_utt0.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia258_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia91_utt6.wav,disgust,meld,dev,train
Raw_Data/MELD/dev/dia83_utt0.wav,angry,meld,dev,train
Raw_Data/MELD/train/dia147_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia3_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia809_utt9.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia418_utt17.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia184_utt11.wav,surprise,meld,test,train
Raw_Data/MELD/test/dia233_utt0.wav,angry,meld,test,train
Raw_Data/MELD/test/dia113_utt0.wav,angry,meld,test,train
Raw_Data/MELD/train/dia674_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia85_utt11.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia515_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia292_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia962_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia843_utt7.wav,sad,meld,train,train
Raw_Data/MELD/train/dia136_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia146_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia541_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia44_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia155_utt9.wav,happy,meld,train,train
Raw_Data/MELD/train/dia946_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia264_utt17.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia512_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia649_utt16.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia9_utt16.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia226_utt2.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia964_utt4.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia15_utt0.wav,happy,meld,test,train
Raw_Data/MELD/train/dia410_utt15.wav,happy,meld,train,train
Raw_Data/MELD/train/dia978_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia208_utt0.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia205_utt1.wav,angry,meld,test,train
Raw_Data/MELD/test/dia154_utt11.wav,happy,meld,test,train
Raw_Data/MELD/train/dia991_utt7.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia517_utt0.wav,angry,meld,train,train
Raw_Data/MELD/train/dia651_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia463_utt4.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia30_utt7.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia258_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia846_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia520_utt2.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia335_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia841_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia920_utt0.wav,sad,meld,train,train
Raw_Data/MELD/train/dia440_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia853_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia794_utt3.wav,angry,meld,train,train
Raw_Data/MELD/train/dia966_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia450_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia165_utt3.wav,disgust,meld,test,train
Raw_Data/MELD/train/dia918_utt8.wav,sad,meld,train,train
Raw_Data/MELD/dev/dia13_utt16.wav,happy,meld,dev,train
Raw_Data/MELD/train/dia463_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia759_utt5.wav,angry,meld,train,train
Raw_Data/MELD/train/dia122_utt8.wav,happy,meld,train,train
Raw_Data/MELD/train/dia281_utt8.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia908_utt13.wav,angry,meld,train,train
Raw_Data/MELD/train/dia887_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia306_utt0.wav,happy,meld,train,train
Raw_Data/MELD/test/dia78_utt9.wav,happy,meld,test,train
Raw_Data/MELD/test/dia144_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia228_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia72_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia144_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia96_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia29_utt5.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia810_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia614_utt17.wav,happy,meld,train,train
Raw_Data/MELD/train/dia843_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia153_utt0.wav,neutral,meld,test,train
Raw_Data/MELD/dev/dia26_utt2.wav,surprise,meld,dev,train
Raw_Data/MELD/test/dia78_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia260_utt4.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia492_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia762_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1006_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia813_utt3.wav,angry,meld,train,train
Raw_Data/MELD/test/dia78_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia573_utt1.wav,happy,meld,train,train
Raw_Data/MELD/train/dia761_utt2.wav,angry,meld,train,train
Raw_Data/MELD/train/dia367_utt0.wav,angry,meld,train,train
Raw_Data/MELD/test/dia66_utt0.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia806_utt13.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia66_utt11.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia1030_utt4.wav,sad,meld,train,train
Raw_Data/MELD/train/dia167_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia4_utt11.wav,surprise,meld,dev,train
Raw_Data/MELD/test/dia116_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia959_utt9.wav,happy,meld,train,train
Raw_Data/MELD/train/dia295_utt14.wav,happy,meld,train,train
Raw_Data/MELD/train/dia296_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia116_utt6.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia109_utt5.wav,angry,meld,test,train
Raw_Data/MELD/train/dia936_utt8.wav,sad,meld,train,train
Raw_Data/MELD/train/dia896_utt4.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia603_utt9.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia548_utt2.wav,happy,meld,train,train
Raw_Data/MELD/train/dia560_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia279_utt4.wav,angry,meld,test,train
Raw_Data/MELD/train/dia256_utt14.wav,angry,meld,train,train
Raw_Data/MELD/train/dia676_utt12.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia108_utt7.wav,surprise,meld,dev,train
Raw_Data/MELD/test/dia240_utt2.wav,angry,meld,test,train
Raw_Data/MELD/test/dia42_utt7.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia337_utt9.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia775_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia898_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia241_utt8.wav,neutral,meld,test,train
Raw_Data/MELD/dev/dia51_utt0.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia578_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia167_utt9.wav,angry,meld,train,train
Raw_Data/MELD/train/dia106_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia250_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1010_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia877_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia287_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia175_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia351_utt5.wav,angry,meld,train,train
Raw_Data/MELD/train/dia593_utt2.wav,happy,meld,train,train
Raw_Data/MELD/train/dia455_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia99_utt18.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia41_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia90_utt4.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia191_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia262_utt3.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia612_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia16_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia38_utt8.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia571_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia841_utt19.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia125_utt18.wav,angry,meld,test,train
Raw_Data/MELD/train/dia1018_utt14.wav,angry,meld,train,train
Raw_Data/MELD/train/dia1018_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia113_utt2.wav,happy,meld,test,train
Raw_Data/MELD/train/dia414_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia459_utt10.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia953_utt17.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia736_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia632_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia861_utt18.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia180_utt4.wav,happy,meld,test,train
Raw_Data/MELD/train/dia963_utt6.wav,angry,meld,train,train
Raw_Data/MELD/train/dia129_utt1.wav,sad,meld,train,train
Raw_Data/MELD/train/dia522_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia62_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia370_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia95_utt6.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia777_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1014_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia640_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia237_utt4.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia12_utt8.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia992_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia275_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia649_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia73_utt6.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia154_utt14.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia201_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia401_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia78_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia990_utt10.wav,neutral,meld,train,train
